,median,mean,range
2992,-7.25,-9.83108108108108,304.0
2993,-7.25,-9.83108108108108,304.0
2994,-7.25,-10.587837837837839,353.0
2995,-7.25,-10.587837837837839,353.0
2996,-7.25,-11.452702702702704,362.0
2997,-7.25,-8.885135135135135,288.0
2998,-8.5,-8.837837837837839,284.0
2999,-7.25,-8.587837837837839,250.0
3000,-7.25,-8.587837837837839,250.0
3001,-7.25,-14.182432432432432,439.0
3002,-7.25,-14.182432432432432,439.0
3003,-7.25,-10.02027027027027,322.0
3004,-7.25,-10.02027027027027,322.0
3005,-10.0,-8.121621621621621,245.0
3006,-8.5,-22.027027027027028,620.0
3007,-7.25,-12.506756756756756,408.0
3008,-7.25,-12.506756756756756,408.0
3009,-7.25,-8.533783783783784,267.0
3010,-7.25,-14.344594594594595,431.0
3011,-7.25,-9.804054054054054,310.0
3012,-7.25,-8.83108108108108,294.0
3013,-7.25,-11.10135135135135,362.0
3016,-7.25,-9.02027027027027,282.0
3017,-7.25,-9.02027027027027,282.0
3018,-109.0,-80.93243243243244,243.0
3019,-7.25,-8.587837837837839,279.0
3020,-7.25,-17.425675675675677,498.0
3021,-7.25,-11.641891891891891,358.0
3022,-7.25,-8.56081081081081,259.0
3023,-7.25,-10.614864864864865,325.0
3024,-7.25,-8.93918918918919,294.0
3025,-7.25,-11.587837837837839,407.0
3026,-7.25,-11.587837837837839,362.0
3027,-7.25,-11.587837837837839,362.0
3028,-8.5,-10.432432432432432,446.0
3029,-110.0,-81.01351351351352,243.0
3030,-9.0,-8.067567567567568,261.0
3031,-110.0,-81.14864864864865,243.0
3032,-7.25,-8.804054054054054,301.0
3033,-7.25,-9.75,318.0
3035,-108.0,-64.77027027027027,243.0
3036,-108.0,-64.77027027027027,243.0
3037,-7.25,-11.128378378378379,346.0
3038,-109.5,-81.0,243.0
3039,-109.5,-81.0,243.0
3040,-7.25,-9.804054054054054,310.0
3041,-108.0,-80.85135135135135,243.0
3042,-7.25,-11.20945945945946,365.0
3043,-7.5,-8.27027027027027,245.0
3044,-105.0,-21.60810810810811,245.0
3045,-8.5,-8.35135135135135,252.0
3046,-6.25,-8.885135135135135,265.0
3047,-7.25,-11.20945945945946,362.0
3048,-110.0,-80.98648648648648,243.0
3049,-110.0,-80.98648648648648,243.0
3050,-7.25,-8.452702702702704,261.0
3051,-7.25,-8.452702702702704,261.0
3052,-7.25,-9.10135135135135,285.0
3053,-7.25,-9.10135135135135,285.0
3054,-7.25,-9.317567567567568,311.0
3055,-108.0,-26.93243243243243,243.0
3056,-7.25,-8.533783783783784,263.0
3057,-8.5,-9.162162162162161,323.0
3058,-8.5,-8.837837837837839,288.0
3059,-7.25,-12.641891891891891,394.0
3060,-8.5,-9.702702702702704,383.0
3061,-8.5,-9.702702702702704,383.0
3062,-8.5,-8.567567567567568,250.0
3063,-8.5,-9.405405405405405,344.0
3064,-7.25,-11.587837837837839,366.0
3065,-7.25,-8.533783783783784,261.0
3066,-10.0,-8.121621621621621,243.0
3067,-7.25,-11.75,365.0
3068,-7.25,-10.371621621621621,329.0
3069,-7.25,-12.182432432432432,385.0
3070,-7.25,-9.155405405405405,296.0
3071,-7.25,-15.317567567567568,468.0
3072,-7.25,-15.317567567567568,468.0
3073,-111.5,-64.78378378378379,243.0
3074,-7.25,-9.641891891891891,304.0
3075,-7.25,-9.641891891891891,304.0
3076,-7.25,-9.533783783783784,318.0
3077,-7.25,-9.533783783783784,318.0
3078,-7.25,-11.47972972972973,346.0
3079,-7.25,-10.074324324324325,322.0
3080,-7.25,-9.533783783783784,296.0
3081,-7.25,-10.29054054054054,325.0
3082,-7.25,-12.10135135135135,374.0
3083,-5.5,-8.135135135135135,243.0
3084,-7.25,-13.128378378378379,428.0
3085,-7.25,-9.047297297297296,299.0
3086,-110.0,-21.60810810810811,243.0
3087,-108.0,-80.9054054054054,243.0
3088,-8.5,-11.08108108108108,357.0
3089,-8.5,-8.675675675675675,274.0
3090,-7.25,-11.39864864864865,341.0
3091,-7.25,-8.587837837837839,263.0
3093,-108.0,-43.391891891891895,243.0
3094,-108.0,-43.391891891891895,243.0
3095,-8.5,-8.81081081081081,265.0
3096,-7.25,-9.128378378378379,296.0
3097,-7.25,-9.263513513513514,313.0
3098,-7.5,-8.216216216216216,250.0
3099,-7.25,-8.10135135135135,257.0
3100,-108.0,-48.932432432432435,243.0
3101,-108.0,-48.932432432432435,243.0
3102,-7.25,-11.425675675675675,360.0
3103,-7.25,-11.425675675675675,360.0
3104,-7.25,-8.93918918918919,297.0
3105,-7.25,-8.93918918918919,297.0
3106,-7.25,-11.452702702702704,370.0
3107,-7.25,-11.074324324324325,356.0
3108,-7.25,-9.641891891891891,307.0
3109,-7.25,-9.56081081081081,310.0
3110,-7.25,-9.56081081081081,310.0
3111,-7.25,-8.858108108108109,279.0
3112,-7.25,-8.858108108108109,279.0
3113,-7.25,-13.533783783783784,415.0
3114,-7.25,-8.885135135135135,284.0
3115,-5.5,-8.054054054054054,245.0
3116,-5.5,-8.054054054054054,245.0
3117,-7.25,-8.263513513513514,261.0
3118,-7.25,-8.263513513513514,261.0
3119,-8.5,-8.297297297297296,247.0
3120,-8.5,-8.297297297297296,247.0
3121,-110.0,-21.85135135135135,245.0
3122,-110.0,-21.85135135135135,245.0
3123,-7.25,-9.858108108108109,325.0
3124,-7.25,-10.722972972972974,349.0
3125,-7.25,-10.722972972972974,349.0
3126,-7.25,-8.93918918918919,275.0
3127,-7.25,-8.93918918918919,275.0
3128,-7.25,-8.912162162162161,282.0
3129,-7.25,-8.912162162162161,282.0
3130,-105.5,-65.0,243.0
3131,-7.25,-9.10135135135135,286.0
3133,-7.25,-8.66891891891892,263.0
3134,-7.25,-8.641891891891891,265.0
3135,-109.5,-64.78378378378379,243.0
3136,-109.5,-64.78378378378379,243.0
3137,-7.25,-8.533783783783784,259.0
3138,-7.25,-9.83108108108108,322.0
3139,-7.25,-9.83108108108108,322.0
3140,-6.5,-8.243243243243244,250.0
3141,-7.25,-8.777027027027026,274.0
3142,-7.25,-8.695945945945946,266.0
3143,-7.25,-8.695945945945946,266.0
3144,-108.0,-80.66216216216216,243.0
3145,-108.0,-80.66216216216216,243.0
3146,-7.25,-15.56081081081081,463.0
3147,-7.25,-15.56081081081081,463.0
3148,-6.25,-8.452702702702704,250.0
3149,-7.25,-16.75,470.0
3150,-7.25,-8.452702702702704,279.0
3151,-7.25,-13.182432432432432,433.0
3152,-7.25,-12.506756756756756,388.0
3153,-7.25,-12.506756756756756,388.0
3154,-7.25,-8.858108108108109,289.0
3155,-7.25,-8.858108108108109,289.0
3156,-7.25,-8.966216216216216,291.0
3157,-109.0,-81.01351351351352,243.0
3158,-10.0,-8.445945945945946,248.0
3159,-107.5,-75.21621621621621,243.0
3160,-107.5,-75.21621621621621,243.0
3161,-7.25,-12.75,392.0
3162,-7.25,-12.75,392.0
3163,-7.25,-12.074324324324325,369.0
3164,-7.25,-12.074324324324325,369.0
3165,-107.5,-37.729729729729726,243.0
3166,-107.5,-37.729729729729726,243.0
3167,-8.5,-12.027027027027026,388.0
3168,-8.5,-12.027027027027026,388.0
3169,-8.5,-11.378378378378379,391.0
3170,-8.5,-11.378378378378379,391.0
3171,-108.5,-43.16216216216216,243.0
3172,-110.0,-16.39189189189189,243.0
3173,-7.25,-22.804054054054053,632.0
3174,-7.25,-22.804054054054053,632.0
3175,-8.5,-9.72972972972973,349.0
3176,-8.5,-9.72972972972973,349.0
3177,-7.25,-15.371621621621621,450.0
3178,-7.25,-9.66891891891892,319.0
3179,-7.25,-8.993243243243244,270.0
3181,-7.25,-9.29054054054054,304.0
3182,-7.25,-13.858108108108109,426.0
3183,-7.25,-11.614864864864865,354.0
3184,-7.25,-11.614864864864865,354.0
3185,-7.25,-15.47972972972973,455.0
3186,-7.25,-15.47972972972973,455.0
3187,-7.25,-11.074324324324325,362.0
3188,-9.0,-8.256756756756756,248.0
3189,-6.5,-7.864864864864865,243.0
3190,-5.0,-7.905405405405405,243.0
3191,-122.0,-5446.445945945946,100390.0
3192,-122.0,-5446.445945945946,100390.0
3193,-122.0,-5446.445945945946,100390.0
3194,-122.0,-5446.445945945946,100390.0
3199,-7.0,-7.986486486486487,245.0
3200,-7.0,-7.986486486486487,245.0
3201,-8.5,-8.783783783783784,274.0
3202,-109.5,-32.5945945945946,245.0
3203,-7.25,-15.614864864864865,483.0
3204,-7.25,-8.39864864864865,251.0
3205,-7.25,-10.02027027027027,326.0
3206,-7.25,-11.885135135135135,407.0
3207,-7.25,-11.885135135135135,407.0
3208,-8.5,-10.891891891891891,384.0
3209,-7.25,-8.425675675675675,268.0
3210,-7.25,-8.587837837837839,289.0
3211,-7.25,-8.587837837837839,289.0
3212,-7.25,-8.506756756756756,274.0
3213,-7.25,-8.506756756756756,274.0
3215,-108.0,-37.689189189189186,245.0
3216,-110.0,-16.12162162162162,245.0
3217,-110.0,-16.12162162162162,245.0
3218,-108.0,-69.93243243243244,245.0
3219,-108.0,-69.93243243243244,245.0
3220,-8.5,-8.18918918918919,248.0
3221,-8.5,-8.18918918918919,248.0
3222,-7.25,-8.39864864864865,259.0
3223,-9.0,-8.121621621621621,247.0
3224,-7.25,-10.425675675675675,342.0
3225,-7.25,-10.641891891891891,344.0
3226,-7.25,-10.641891891891891,344.0
3227,-7.25,-16.074324324324323,503.0
3228,-7.25,-16.074324324324323,503.0
3229,-7.25,-8.371621621621621,255.0
3230,-108.0,-64.93243243243244,243.0
3231,-108.5,-27.243243243243242,246.0
3232,-8.5,-8.567567567567568,263.0
3233,-8.5,-8.594594594594595,296.0
3234,-7.25,-10.128378378378379,325.0
3235,-107.0,-16.175675675675677,243.0
3236,-108.0,-70.12162162162163,245.0
3237,-108.0,-70.12162162162163,245.0
3238,-7.25,-8.641891891891891,279.0
3239,-5.0,-8.202702702702704,245.0
3240,-7.25,-11.155405405405405,339.0
3241,-7.25,-11.155405405405405,339.0
3242,-8.5,-8.567567567567568,257.0
3243,-8.5,-8.567567567567568,257.0
3244,-109.5,-37.891891891891895,243.0
3245,-7.25,-12.804054054054054,478.0
3246,-10.0,-8.04054054054054,243.0
3247,-9.0,-8.5,250.0
3248,-108.0,-43.013513513513516,243.0
3249,-108.0,-43.013513513513516,243.0
3250,-8.0,-8.635135135135135,259.0
3251,-110.0,-64.74324324324324,243.0
3252,-7.25,-15.074324324324325,450.0
3253,-106.5,-43.16216216216216,243.0
3254,-9.0,-8.256756756756756,243.0
3255,-8.5,-13.27027027027027,444.0
3256,-8.5,-13.27027027027027,444.0
3257,-7.25,-9.02027027027027,300.0
3258,-7.25,-9.02027027027027,300.0
3259,-7.25,-10.506756756756756,332.0
3260,-108.0,-16.39189189189189,245.0
3261,-10.0,-8.41891891891892,245.0
3262,-7.25,-12.452702702702704,398.0
3263,-7.25,-10.10135135135135,335.0
3264,-7.25,-11.074324324324325,352.0
3265,-7.25,-11.074324324324325,352.0
3266,-7.25,-10.993243243243244,346.0
3267,-110.0,-54.148648648648646,243.0
3268,-7.25,-10.614864864864865,342.0
3269,-7.25,-8.777027027027026,286.0
3270,-10.0,-8.094594594594595,243.0
3271,-10.0,-8.094594594594595,243.0
3272,-7.25,-10.39864864864865,332.0
3273,-7.25,-8.695945945945946,274.0
3274,-7.25,-16.614864864864863,498.0
3275,-8.5,-9.837837837837839,367.0
3276,-7.25,-8.722972972972974,266.0
3277,-7.25,-8.722972972972974,274.0
3278,-7.25,-9.02027027027027,280.0
3279,-7.25,-8.533783783783784,266.0
3280,-7.25,-8.344594594594595,255.0
3281,-7.25,-8.344594594594595,255.0
3282,-7.25,-10.452702702702704,336.0
3283,-7.25,-9.02027027027027,283.0
3284,-10.0,-8.337837837837839,245.0
3285,-7.25,-10.993243243243244,349.0
3286,-108.0,-48.689189189189186,243.0
3287,-8.5,-8.91891891891892,280.0
3288,-7.25,-9.263513513513514,304.0
3289,-7.25,-8.47972972972973,263.0
3290,-7.25,-10.155405405405405,321.0
3291,-109.0,-80.98648648648648,243.0
3292,-108.0,-80.93243243243244,243.0
3293,-7.25,-16.02027027027027,478.0
3294,-7.25,-16.02027027027027,478.0
3295,-7.25,-8.506756756756756,259.0
3296,-7.25,-8.506756756756756,259.0
3297,-8.0,-8.445945945945946,256.0
3298,-8.0,-8.445945945945946,256.0
3299,-8.5,-8.54054054054054,255.0
3300,-8.5,-8.54054054054054,255.0
3301,-110.0,-21.77027027027027,245.0
3302,-8.5,-8.783783783783784,309.0
3303,-8.5,-15.162162162162161,593.0
3304,-7.25,-9.182432432432432,307.0
3305,-7.25,-10.155405405405405,325.0
3306,-109.0,-16.094594594594593,243.0
3307,-7.25,-12.777027027027026,407.0
3308,-7.25,-8.371621621621621,250.0
3309,-7.25,-8.371621621621621,250.0
3310,-7.25,-11.29054054054054,362.0
3311,-8.5,-8.324324324324325,250.0
3312,-8.5,-8.324324324324325,250.0
3313,-7.5,-7.918918918918919,243.0
3314,-7.25,-13.182432432432432,415.0
3315,-7.25,-13.182432432432432,415.0
3316,-8.0,-7.9324324324324325,245.0
3317,-8.0,-7.9324324324324325,245.0
3318,-7.25,-19.47972972972973,543.0
3319,-7.25,-19.47972972972973,543.0
3320,-8.5,-16.783783783783782,503.0
3321,-8.5,-16.783783783783782,503.0
3322,-7.0,-8.445945945945946,248.0
3323,-7.0,-8.445945945945946,248.0
3324,-7.25,-16.02027027027027,473.0
3325,-7.25,-11.344594594594595,358.0
3326,-7.25,-11.344594594594595,358.0
3327,-7.25,-11.56081081081081,362.0
3328,-7.25,-11.56081081081081,362.0
3329,-8.5,-8.486486486486486,252.0
3330,-8.5,-8.486486486486486,252.0
3331,-7.25,-11.047297297297296,339.0
3332,-7.25,-11.20945945945946,354.0
3333,-7.25,-8.804054054054054,282.0
3334,-108.5,-75.64864864864865,243.0
3335,-7.25,-11.155405405405405,342.0
3336,-7.25,-8.804054054054054,270.0
3337,-8.5,-8.72972972972973,307.0
3338,-10.0,-8.5,263.0
3339,-7.25,-9.371621621621621,311.0
3340,-7.25,-9.371621621621621,311.0
3341,-110.0,-43.5,245.0
3342,-109.0,-16.283783783783782,243.0
3343,-7.5,-8.108108108108109,247.0
3344,-7.25,-10.858108108108109,357.0
3345,-7.25,-9.39864864864865,307.0
3346,-7.5,-8.18918918918919,251.0
3347,-7.25,-11.614864864864865,366.0
3348,-10.0,-8.121621621621621,243.0
3349,-8.0,-8.31081081081081,250.0
3350,-10.0,-8.337837837837839,249.0
3351,-7.25,-8.533783783783784,266.0
3352,-7.25,-9.587837837837839,319.0
3353,-109.0,-59.36486486486486,243.0
3354,-7.25,-8.858108108108109,294.0
3355,-7.25,-9.20945945945946,307.0
3356,-7.25,-8.966216216216216,294.0
3357,-7.25,-13.236486486486486,415.0
3358,-7.25,-13.236486486486486,415.0
3360,-7.25,-9.128378378378379,310.0
3361,-7.25,-9.128378378378379,310.0
3362,-7.25,-9.47972972972973,310.0
3363,-7.25,-9.47972972972973,310.0
3364,-7.25,-8.993243243243244,270.0
3365,-7.25,-8.966216216216216,274.0
3366,-7.25,-8.966216216216216,274.0
3367,-7.5,-8.378378378378379,252.0
3368,-7.5,-8.378378378378379,252.0
3369,-7.25,-8.993243243243244,279.0
3370,-7.25,-8.993243243243244,279.0
3371,-108.5,-70.1891891891892,243.0
3372,-108.5,-70.1891891891892,243.0
3373,-109.5,-65.13513513513513,245.0
3374,-7.25,-11.29054054054054,358.0
3375,-7.25,-11.29054054054054,358.0
3376,-7.25,-14.452702702702704,433.0
3377,-7.25,-8.804054054054054,274.0
3378,-7.25,-8.804054054054054,274.0
3379,-109.5,-70.5945945945946,243.0
3381,-7.5,-8.432432432432432,252.0
3382,-7.5,-8.45945945945946,253.0
3383,-7.25,-8.777027027027026,263.0
3384,-7.25,-11.182432432432432,361.0
3385,-7.25,-11.182432432432432,361.0
3386,-9.0,-8.013513513513514,247.0
3387,-9.0,-8.013513513513514,247.0
3388,-7.5,-8.297297297297296,243.0
3389,-7.5,-8.297297297297296,243.0
3390,-7.25,-11.695945945945946,370.0
3391,-109.5,-48.91891891891892,243.0
3392,-7.25,-9.425675675675675,304.0
3393,-7.25,-8.966216216216216,294.0
3394,-109.5,-16.243243243243242,243.0
3395,-109.5,-16.243243243243242,243.0
3396,-7.25,-12.074324324324325,370.0
3397,-7.25,-8.56081081081081,261.0
3398,-7.25,-13.20945945945946,433.0
3399,-7.25,-8.858108108108109,290.0
3400,-7.25,-8.966216216216216,291.0
3401,-8.5,-8.297297297297296,246.0
3402,-7.25,-12.641891891891891,415.0
3403,-7.25,-12.641891891891891,415.0
3404,-108.5,-16.37837837837838,243.0
3405,-108.5,-16.37837837837838,243.0
3406,-110.0,-26.95945945945946,243.0
3407,-110.0,-26.95945945945946,243.0
3408,-7.25,-11.47972972972973,366.0
3409,-8.5,-8.567567567567568,278.0
3410,-8.5,-8.432432432432432,263.0
3411,-7.25,-15.66891891891892,450.0
3412,-109.5,-64.8108108108108,243.0
3413,-109.5,-64.8108108108108,243.0
3414,-109.0,-81.04054054054055,243.0
3415,-108.5,-80.91891891891892,243.0
3416,-7.25,-9.506756756756756,308.0
3417,-9.0,-8.202702702702704,243.0
3418,-7.25,-9.804054054054054,322.0
3419,-7.25,-9.804054054054054,322.0
3420,-7.25,-9.452702702702704,304.0
3421,-7.25,-8.47972972972973,259.0
3422,-7.25,-8.47972972972973,259.0
3423,-8.5,-9.027027027027026,329.0
3424,-8.5,-9.027027027027026,329.0
3425,-8.5,-9.837837837837839,375.0
3426,-8.5,-9.837837837837839,375.0
3427,-7.25,-11.263513513513514,351.0
3428,-7.25,-8.722972972972974,262.0
3429,-7.25,-8.75,289.0
3430,-7.25,-9.263513513513514,282.0
3431,-108.0,-64.82432432432432,243.0
3432,-7.25,-8.993243243243244,289.0
3433,-7.25,-15.182432432432432,460.0
3434,-7.25,-15.182432432432432,460.0
3435,-7.5,-8.216216216216216,243.0
3436,-8.5,-8.756756756756756,270.0
3437,-109.5,-27.054054054054053,243.0
3438,-7.25,-19.993243243243242,598.0
3439,-7.25,-16.12837837837838,479.0
3440,-8.0,-8.121621621621621,248.0
3441,-7.25,-9.425675675675675,306.0
3442,-7.25,-15.128378378378379,476.0
3443,-8.5,-9.243243243243244,342.0
3444,-8.5,-8.675675675675675,279.0
3445,-7.25,-16.263513513513512,478.0
3446,-7.25,-16.263513513513512,478.0
3447,-7.25,-9.93918918918919,325.0
3448,-7.25,-10.66891891891892,339.0
3449,-7.25,-12.695945945945946,428.0
3450,-7.25,-8.695945945945946,270.0
3451,-7.25,-9.722972972972974,314.0
3452,-7.25,-8.56081081081081,265.0
3453,-7.25,-15.858108108108109,498.0
3454,-8.5,-8.594594594594595,259.0
3455,-7.25,-8.966216216216216,284.0
3456,-7.25,-10.804054054054054,347.0
3457,-8.5,-10.594594594594595,529.0
3458,-8.5,-8.702702702702704,325.0
3459,-7.25,-14.074324324324325,431.0
3460,-7.25,-9.452702702702704,314.0
3461,-7.25,-18.966216216216218,588.0
3462,-7.25,-18.966216216216218,588.0
3463,-7.25,-13.533783783783784,433.0
3464,-7.25,-9.074324324324325,297.0
3465,-7.25,-9.66891891891892,325.0
3466,-7.25,-9.66891891891892,325.0
3467,-7.25,-9.263513513513514,299.0
3468,-7.25,-9.263513513513514,299.0
3469,-7.25,-11.10135135135135,362.0
3470,-7.25,-11.10135135135135,362.0
3471,-110.0,-59.554054054054056,245.0
3472,-7.25,-9.66891891891892,322.0
3473,-7.25,-18.722972972972972,583.0
3474,-107.0,-26.93243243243243,245.0
3475,-7.25,-17.4527027027027,516.0
3476,-7.25,-13.93918918918919,431.0
3477,-8.5,-12.135135135135135,400.0
3478,-5.0,-8.094594594594595,245.0
3479,-7.5,-8.432432432432432,261.0
3480,-110.0,-75.93243243243244,243.0
3481,-110.0,-75.93243243243244,243.0
3482,-8.5,-10.72972972972973,329.0
3483,-8.5,-10.72972972972973,329.0
3484,-8.5,-9.054054054054054,291.0
3485,-8.5,-11.567567567567568,364.0
3486,-8.5,-15.405405405405405,456.0
3487,-8.5,-15.432432432432432,498.0
3488,-8.5,-12.378378378378379,431.0
3489,-110.0,-16.635135135135137,245.0
3490,-7.25,-13.371621621621621,426.0
3491,-107.0,-75.60810810810811,243.0
3492,-7.25,-9.344594594594595,309.0
3493,-7.25,-9.10135135135135,296.0
3494,-7.25,-8.858108108108109,276.0
3495,-7.25,-9.695945945945946,304.0
3496,-7.25,-11.966216216216216,388.0
3497,-7.25,-14.02027027027027,433.0
3498,-7.25,-14.02027027027027,433.0
3499,-7.25,-9.452702702702704,307.0
3500,-7.25,-19.777027027027028,588.0
3501,-7.25,-19.777027027027028,588.0
3502,-7.25,-12.29054054054054,397.0
3503,-8.5,-9.675675675675675,319.0
3504,-8.5,-9.675675675675675,319.0
3505,-8.5,-10.162162162162161,375.0
3506,-8.5,-9.27027027027027,312.0
3507,-8.5,-9.27027027027027,312.0
3508,-8.5,-9.405405405405405,322.0
3509,-7.25,-12.155405405405405,388.0
3510,-108.5,-80.91891891891892,243.0
3511,-7.25,-13.02027027027027,405.0
3512,-7.25,-8.777027027027026,272.0
3513,-7.25,-11.425675675675675,347.0
3514,-7.25,-11.425675675675675,347.0
3515,-7.25,-16.885135135135137,478.0
3516,-7.25,-9.722972972972974,323.0
3517,-7.25,-9.722972972972974,323.0
3518,-7.25,-22.20945945945946,598.0
3519,-7.25,-22.20945945945946,598.0
3520,-7.25,-11.641891891891891,365.0
3521,-7.25,-21.804054054054053,588.0
3522,-7.25,-21.804054054054053,588.0
3523,-7.25,-13.506756756756756,414.0
3524,-7.25,-12.614864864864865,402.0
3525,-7.25,-12.614864864864865,402.0
3526,-7.25,-9.695945945945946,323.0
3527,-7.25,-9.695945945945946,323.0
3528,-7.25,-8.722972972972974,296.0
3529,-7.25,-8.722972972972974,296.0
3530,-7.25,-9.885135135135135,326.0
3531,-7.25,-10.47972972972973,335.0
3532,-7.25,-8.777027027027026,267.0
3533,-7.25,-10.93918918918919,357.0
3534,-7.25,-14.858108108108109,433.0
3535,-7.25,-17.0472972972973,488.0
3536,-7.25,-15.452702702702704,450.0
3537,-108.0,-80.87837837837837,243.0
3538,-7.25,-11.885135135135135,383.0
3539,-7.25,-9.641891891891891,318.0
3540,-7.25,-12.074324324324325,380.0
3541,-7.25,-12.074324324324325,380.0
3542,-7.25,-24.64189189189189,685.0
3543,-7.25,-24.64189189189189,685.0
3544,-7.25,-11.452702702702704,368.0
3545,-7.25,-19.425675675675677,588.0
3546,-7.25,-10.452702702702704,339.0
3547,-7.25,-15.858108108108109,478.0
3548,-8.5,-9.297297297297296,326.0
3550,-8.5,-10.513513513513514,397.0
3551,-8.5,-11.621621621621621,373.0
3552,-7.25,-10.074324324324325,329.0
3553,-8.5,-8.18918918918919,247.0
3554,-110.0,-75.52702702702703,243.0
3555,-7.25,-9.371621621621621,307.0
3556,-7.25,-16.20945945945946,473.0
3557,-10.0,-8.527027027027026,243.0
3558,-110.0,-70.17567567567568,243.0
3559,-7.25,-9.182432432432432,296.0
3560,-7.25,-9.182432432432432,296.0
3561,-7.25,-9.263513513513514,304.0
3562,-7.25,-9.263513513513514,304.0
3563,-7.25,-11.047297297297296,351.0
3564,-7.25,-11.047297297297296,351.0
3565,-7.25,-14.047297297297296,433.0
3566,-7.25,-9.47972972972973,297.0
3567,-7.25,-8.641891891891891,284.0
3568,-7.25,-8.614864864864865,270.0
3569,-7.25,-10.344594594594595,331.0
3570,-7.25,-8.641891891891891,275.0
3571,-107.5,-70.10810810810811,243.0
3572,-7.25,-11.39864864864865,351.0
3573,-7.25,-11.39864864864865,351.0
3574,-7.25,-11.75,383.0
3575,-7.25,-11.75,383.0
3576,-7.25,-16.722972972972972,498.0
3577,-7.25,-16.722972972972972,498.0
3578,-7.25,-10.047297297297296,331.0
3579,-7.25,-10.047297297297296,331.0
3580,-111.0,-27.094594594594593,243.0
3581,-7.25,-10.93918918918919,347.0
3582,-7.25,-17.722972972972972,516.0
3583,-10.0,-8.41891891891892,245.0
3584,-7.25,-9.777027027027026,322.0
3585,-8.5,-8.27027027027027,250.0
3586,-7.25,-9.047297297297296,297.0
3587,-7.25,-11.10135135135135,341.0
3588,-7.25,-10.722972972972974,351.0
3589,-7.25,-12.128378378378379,405.0
3590,-7.25,-12.128378378378379,405.0
3591,-8.5,-8.81081081081081,280.0
3592,-8.5,-8.702702702702704,261.0
3593,-8.5,-12.54054054054054,428.0
3594,-8.5,-12.54054054054054,428.0
3595,-105.5,-16.43243243243243,255.0
