,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_prob,bovada_home_prob,betonlineag_home_prob,unibet_home_prob,sport888_home_prob,draftkings_home_prob,pinnacle_home_prob,mybookieag_home_prob,lowvig_away_prob,bovada_away_prob,betonlineag_away_prob,unibet_away_prob,sport888_away_prob,draftkings_away_prob,pinnacle_away_prob,mybookieag_away_prob,lowvig_home_prob_norm,bovada_home_prob_norm,betonlineag_home_prob_norm,unibet_home_prob_norm,sport888_home_prob_norm,draftkings_home_prob_norm,pinnacle_home_prob_norm,mybookieag_home_prob_norm,lowvig_away_prob_norm,bovada_away_prob_norm,betonlineag_away_prob_norm,unibet_away_prob_norm,sport888_away_prob_norm,draftkings_away_prob_norm,pinnacle_away_prob_norm,mybookieag_away_prob_norm
13476,5070,2022-05-09,2022,Baltimore Orioles,Kansas City Royals,1,-128.0,118.0,-135.0,113.0,-128.0,118.0,-143.0,115.0,-133.0,115.0,-135.0,115.0,-128.0,119.0,-135.0,115.0,0.5614035087719298,0.574468085106383,0.5614035087719298,0.588477366255144,0.5708154506437768,0.574468085106383,0.5614035087719298,0.574468085106383,0.45871559633027525,0.4694835680751174,0.45871559633027525,0.46511627906976744,0.46511627906976744,0.46511627906976744,0.45662100456621,0.46511627906976744,0.62989536775585,0.6381689232753064,0.6215785816635581,0.6394031827102693,0.5991026141240734,0.625077463334022,0.6175574727312947,0.6164219358705426,0.3669458899933355,0.3664817185943947,0.3669458899933355,0.3871778755499685,0.39708434571329393,0.35517970401691334,0.373788085727614,0.3638850889192886
13477,5071,2022-05-09,2022,New York Yankees,Texas Rangers,1,-208.0,190.0,-222.0,180.0,-208.0,190.0,-217.0,180.0,-217.0,180.0,-227.0,185.0,-213.0,193.0,-222.0,180.0,0.6753246753246753,0.6894409937888198,0.6753246753246753,0.6845425867507886,0.6845425867507886,0.6941896024464832,0.6805111821086262,0.6894409937888198,0.3448275862068966,0.35714285714285715,0.3448275862068966,0.35714285714285715,0.35714285714285715,0.3508771929824561,0.3412969283276451,0.35714285714285715,0.9252799384725505,0.9357048748353095,0.9130630597373064,0.8750992727494875,0.8860051620303986,0.9354235325554467,0.9255507386048469,0.9103315545446592,0.07318259340190801,0.07575757575757583,0.07318259340190801,0.1216216216216216,0.1247334754797441,0.059542796384901654,0.07669372086200003,0.08823529411764709
13478,5072,2022-05-09,2022,Pittsburgh Pirates,Los Angeles Dodgers,1,214.0,-238.0,205.0,-250.0,214.0,-238.0,205.0,-250.0,200.0,-238.0,200.0,-250.0,210.0,-233.0,200.0,-250.0,0.3184713375796178,0.32786885245901637,0.3184713375796178,0.32786885245901637,0.3333333333333333,0.3333333333333333,0.3225806451612903,0.3333333333333333,0.7041420118343196,0.7142857142857143,0.7041420118343196,0.7142857142857143,0.7041420118343196,0.7142857142857143,0.6996996996996997,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13479,5073,2022-05-09,2022,Cincinnati Reds,Milwaukee Brewers,1,163.0,-179.0,156.0,-189.0,163.0,-179.0,150.0,-182.0,155.0,-182.0,170.0,-200.0,176.0,-192.0,155.0,-185.0,0.38022813688212925,0.390625,0.38022813688212925,0.4,0.39215686274509803,0.37037037037037035,0.36231884057971014,0.39215686274509803,0.6415770609318996,0.6539792387543253,0.6415770609318996,0.6453900709219859,0.6453900709219859,0.6666666666666666,0.6575342465753424,0.6491228070175439,0.16012832560280812,0.16240530303030307,0.158014080762272,0.1769738242179188,0.14839572192513373,0.0960086299892125,0.10275657515568114,0.15037282518641262,0.8386196562020461,0.8439341512005872,0.8386196562020461,0.8305539582135327,0.8518048057584419,0.8767676767676766,0.8913746467880866,0.8336429308565532
13480,5074,2022-05-09,2022,Detroit Tigers,Oakland Athletics,0,-115.0,105.0,-115.0,-105.0,-115.0,104.0,-133.0,106.0,-122.0,106.0,-120.0,100.0,-114.0,105.0,-125.0,105.0,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.5708154506437768,0.5495495495495496,0.5454545454545454,0.5327102803738317,0.5555555555555556,0.4878048780487805,0.5121951219512195,0.49019607843137253,0.4854368932038835,0.4854368932038835,0.5,0.4878048780487805,0.4878048780487805,0.5611325874564506,0.5357293868921774,0.5537237066515064,0.5960696596024905,0.5454545454545456,0.5498676081200352,0.5433614039540595,0.5680751173708921,0.4419789271308477,0.47701404286770144,0.4481468012243536,0.43715560220414584,0.44834082017098964,0.4454545454545455,0.4541230286860023,0.42180774748923955
13481,5075,2022-05-09,2022,Chicago White Sox,Cleveland Guardians,0,-167.0,154.0,-175.0,143.0,-169.0,154.0,-182.0,150.0,-182.0,155.0,-169.0,150.0,-167.0,153.0,-179.0,150.0,0.6254681647940075,0.6363636363636364,0.6282527881040892,0.6453900709219859,0.6453900709219859,0.6282527881040892,0.6254681647940075,0.6415770609318996,0.3937007874015748,0.411522633744856,0.3937007874015748,0.4,0.39215686274509803,0.4,0.3952569169960474,0.4,0.7960077021869832,0.7983471074380165,0.79262254026557,0.7790385460011864,0.7872340425531916,0.7644999458620566,0.7832183582355227,0.7879751628047856,0.19924637028563083,0.21648584611547583,0.19924637028563083,0.22702702702702704,0.21305238513315766,0.18666666666666676,0.21570379650684451,0.19764705882352948
13484,5078,2022-05-09,2022,Seattle Mariners,Philadelphia Phillies,0,-115.0,105.0,-125.0,105.0,-115.0,104.0,-125.0,102.0,-118.0,102.0,-120.0,100.0,-114.0,105.0,-120.0,100.0,0.5348837209302325,0.5555555555555556,0.5348837209302325,0.5555555555555556,0.5412844036697247,0.5454545454545454,0.5327102803738317,0.5454545454545454,0.4878048780487805,0.4878048780487805,0.49019607843137253,0.49504950495049505,0.49504950495049505,0.5,0.4878048780487805,0.5,0.5611325874564506,0.5892255892255893,0.5537237066515064,0.5586294956373697,0.524603836530442,0.5498676081200352,0.5433614039540595,0.5422535211267605,0.4419789271308477,0.4138950480413895,0.4481468012243536,0.46079743109446075,0.4725875572631889,0.4454545454545455,0.4541230286860023,0.45294117647058824
13486,5080,2022-05-09,2022,San Francisco Giants,Colorado Rockies,1,-238.0,216.0,-250.0,205.0,-244.0,216.0,-278.0,225.0,-270.0,225.0,-256.0,205.0,-244.0,221.0,-263.0,210.0,0.7041420118343196,0.7142857142857143,0.7093023255813954,0.7354497354497355,0.7297297297297297,0.7191011235955056,0.7093023255813954,0.7245179063360881,0.31645569620253167,0.32786885245901637,0.31645569620253167,0.3076923076923077,0.3076923076923077,0.32786885245901637,0.3115264797507788,0.3225806451612903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13495,5083,2022-05-10,2022,Pittsburgh Pirates,Los Angeles Dodgers,0,205.0,-227.0,195.0,-238.0,205.0,-227.0,190.0,-233.0,195.0,-233.0,190.0,-233.0,203.0,-222.0,195.0,-244.0,0.32786885245901637,0.3389830508474576,0.32786885245901637,0.3448275862068966,0.3389830508474576,0.3448275862068966,0.33003300330033003,0.3389830508474576,0.6941896024464832,0.7041420118343196,0.6941896024464832,0.6996996996996997,0.6996996996996997,0.6996996996996997,0.6894409937888198,0.7093023255813954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13496,5084,2022-05-10,2022,Cincinnati Reds,Milwaukee Brewers,0,179.0,-196.0,170.0,-208.0,179.0,-196.0,170.0,-213.0,170.0,-200.0,180.0,-222.0,187.0,-204.0,175.0,-208.0,0.35842293906810035,0.37037037037037035,0.35842293906810035,0.37037037037037035,0.37037037037037035,0.35714285714285715,0.34843205574912894,0.36363636363636365,0.6621621621621622,0.6753246753246753,0.6621621621621622,0.6805111821086262,0.6666666666666666,0.6894409937888198,0.6710526315789473,0.6753246753246753,0.09268211694158787,0.09712050817649681,0.09268211694158787,0.07412011141035368,0.09578544061302681,0.038808474931822906,0.056180099546518945,0.07628374460408487,0.9031095856158934,0.9098124098124097,0.9031095856158934,0.9417345620866794,0.8996960486322187,0.9681743890629076,0.9433293132229764,0.897640363602029
13498,5086,2022-05-10,2022,New York Yankees,Toronto Blue Jays,1,-156.0,144.0,-164.0,138.0,-156.0,144.0,-156.0,132.0,-156.0,132.0,-161.0,140.0,-156.0,144.0,-169.0,145.0,0.609375,0.6212121212121212,0.609375,0.609375,0.609375,0.6168582375478927,0.609375,0.6282527881040892,0.4098360655737705,0.42016806722689076,0.4098360655737705,0.43103448275862066,0.43103448275862066,0.4166666666666667,0.4098360655737705,0.40816326530612246,0.8539147649863761,0.8732899512488457,0.8539147649863761,0.767664310130516,0.8251616379310346,0.8572360907162668,0.8529494236609609,0.8950756008947226,0.13976478374167575,0.11126672891378768,0.13976478374167575,0.18420500995702754,0.18420500995702754,0.12194586043241341,0.13829175609342687,0.09280116540998416
13499,5087,2022-05-10,2022,Atlanta Braves,Boston Red Sox,0,-132.0,122.0,-135.0,113.0,-133.0,122.0,-132.0,110.0,-132.0,110.0,-130.0,110.0,-128.0,118.0,-135.0,115.0,0.5689655172413793,0.574468085106383,0.5708154506437768,0.5689655172413793,0.5689655172413793,0.5652173913043478,0.5614035087719298,0.574468085106383,0.45045045045045046,0.4694835680751174,0.45045045045045046,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.45871559633027525,0.46511627906976744,0.7313374988255193,0.7286517785786452,0.7369490474909661,0.6504039776258547,0.7018430439952439,0.694502968779927,0.7064721439158359,0.7286517785786452,0.2626326915645671,0.2656059815684228,0.2626326915645671,0.32132001736864957,0.32132001736864957,0.30660673480149647,0.2889325008043708,0.26437541308658286
13500,5088,2022-05-10,2022,Minnesota Twins,Houston Astros,0,124.0,-133.0,115.0,-139.0,124.0,-135.0,120.0,-141.0,120.0,-141.0,115.0,-135.0,121.0,-132.0,120.0,-141.0,0.44642857142857145,0.46511627906976744,0.44642857142857145,0.45454545454545453,0.45454545454545453,0.46511627906976744,0.45248868778280543,0.45454545454545453,0.5708154506437768,0.5815899581589958,0.574468085106383,0.5850622406639004,0.5850622406639004,0.574468085106383,0.5689655172413793,0.5850622406639004,0.3596365317244065,0.39028892588136405,0.3596365317244065,0.3183795694672015,0.35266457680250785,0.3790595225898985,0.373909067513511,0.3575800528316474,0.6267646559845796,0.6164574616457461,0.6378147200400839,0.6519063173958558,0.6519063173958558,0.6114936252491745,0.6287092935298455,0.6257195591183464
13502,5090,2022-05-10,2022,Texas Rangers,Kansas City Royals,1,-128.0,118.0,-135.0,113.0,-128.0,118.0,-135.0,114.0,-135.0,114.0,-135.0,115.0,-127.0,117.0,-135.0,115.0,0.5614035087719298,0.574468085106383,0.5614035087719298,0.574468085106383,0.574468085106383,0.574468085106383,0.5594713656387665,0.574468085106383,0.45871559633027525,0.4694835680751174,0.45871559633027525,0.4672897196261682,0.4672897196261682,0.46511627906976744,0.4608294930875576,0.46511627906976744,0.7083990630527272,0.7286517785786452,0.7083990630527272,0.6663713420520214,0.7186353631694793,0.7236542006436093,0.7005724926233956,0.7286517785786452,0.287636669470143,0.2656059815684228,0.287636669470143,0.2942931000198847,0.2942931000198847,0.27225122329096946,0.2954472724650354,0.26437541308658286
13503,5091,2022-05-10,2022,Chicago White Sox,Cleveland Guardians,1,-179.0,164.0,-185.0,153.0,-179.0,164.0,-192.0,150.0,-192.0,163.0,-189.0,160.0,-179.0,164.0,-189.0,160.0,0.6415770609318996,0.6491228070175439,0.6415770609318996,0.6575342465753424,0.6575342465753424,0.6539792387543253,0.6415770609318996,0.6539792387543253,0.3787878787878788,0.3952569169960474,0.3787878787878788,0.4,0.38022813688212925,0.38461538461538464,0.3787878787878788,0.38461538461538464,0.9515958122137255,0.9596528528976588,0.9515958122137255,0.9074129255812765,0.9721303731695796,0.9742135776311043,0.9512759539967819,0.9746799124035324,0.04583683767872157,0.03330405504318539,0.04583683767872157,0.08996960486322202,0.029932853329018672,0.022513081925984002,0.04260503596817695,0.02186181300523665
13506,5094,2022-05-10,2022,Seattle Mariners,Philadelphia Phillies,1,111.0,-120.0,105.0,-125.0,111.0,-122.0,100.0,-118.0,100.0,-118.0,100.0,-120.0,107.0,-116.0,105.0,-125.0,0.47393364928909953,0.4878048780487805,0.47393364928909953,0.5,0.5,0.5,0.4830917874396135,0.4878048780487805,0.5454545454545454,0.5555555555555556,0.5495495495495496,0.5412844036697247,0.5412844036697247,0.5454545454545454,0.5370370370370371,0.5555555555555556,0.4430698503299457,0.4604933363295362,0.4430698503299457,0.4502796768178993,0.4913793103448277,0.48898678414096913,0.46735329187973657,0.4604933363295362,0.5500420521446592,0.5349794238683128,0.5624303866524221,0.5189760464013831,0.5189760464013831,0.5214848431582478,0.5303096165887841,0.5368289637952559
13507,5095,2022-05-10,2022,Arizona Diamondbacks,Miami Marlins,1,123.0,-133.0,117.0,-141.0,123.0,-133.0,123.0,-149.0,123.0,-143.0,120.0,-141.0,123.0,-133.0,125.0,-145.0,0.4484304932735426,0.4608294930875576,0.4484304932735426,0.4484304932735426,0.4484304932735426,0.45454545454545453,0.4484304932735426,0.4444444444444444,0.5708154506437768,0.5850622406639004,0.5708154506437768,0.5983935742971888,0.588477366255144,0.5850622406639004,0.5708154506437768,0.5918367346938775,0.3657091189012843,0.3770244981008338,0.3657091189012843,0.30063516040656957,0.3340034018865008,0.3457482312107862,0.36151768093836134,0.32632490747302934,0.6267646559845796,0.6273244198555402,0.6267646559845796,0.692386567546783,0.6622762580209388,0.6443599025271891,0.6344105623654863,0.646128114167015
13508,5096,2022-05-10,2022,San Francisco Giants,Colorado Rockies,1,-192.0,175.0,-196.0,160.0,-192.0,175.0,-222.0,170.0,-200.0,170.0,-196.0,165.0,-192.0,174.0,-196.0,165.0,0.6575342465753424,0.6621621621621622,0.6575342465753424,0.6894409937888198,0.6666666666666666,0.6621621621621622,0.6575342465753424,0.6621621621621622,0.36363636363636365,0.38461538461538464,0.36363636363636365,0.37037037037037035,0.37037037037037035,0.37735849056603776,0.36496350364963503,0.37735849056603776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13510,5098,2022-05-11,2022,New York Yankees,Toronto Blue Jays,1,-139.0,129.0,-145.0,122.0,-141.0,129.0,-143.0,120.0,-143.0,120.0,-141.0,120.0,-137.0,126.0,-145.0,125.0,0.5815899581589958,0.5918367346938775,0.5850622406639004,0.588477366255144,0.588477366255144,0.5850622406639004,0.5780590717299579,0.5918367346938775,0.4366812227074236,0.45045045045045046,0.4366812227074236,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4424778761061947,0.4444444444444444,0.7102271405718186,0.7101946640765727,0.7116269901667487,0.70064394649838,0.70064394649838,0.6555661433156179,0.6879395218002814,0.6940982593469976,0.2882872511037514,0.2823991306481579,0.2882872511037514,0.2931180968564146,0.3102885138813282,0.33303330333033304,0.3122744164906559,0.282051282051282
13511,5099,2022-05-11,2022,Cincinnati Reds,Milwaukee Brewers,1,176.0,-192.0,167.0,-204.0,176.0,-192.0,175.0,-222.0,175.0,-204.0,165.0,-196.0,175.0,-192.0,170.0,-200.0,0.36231884057971014,0.37453183520599254,0.36231884057971014,0.36363636363636365,0.36363636363636365,0.37735849056603776,0.36363636363636365,0.37037037037037035,0.6575342465753424,0.6710526315789473,0.6575342465753424,0.6894409937888198,0.6710526315789473,0.6621621621621622,0.6575342465753424,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13513,5101,2022-05-11,2022,Arizona Diamondbacks,Miami Marlins,0,-109.0,-101.0,-115.0,-105.0,-110.0,-101.0,-120.0,100.0,-119.0,100.0,-110.0,-110.0,-106.0,-102.0,-115.0,-105.0,0.5215311004784688,0.5348837209302325,0.5238095238095238,0.5454545454545454,0.54337899543379,0.5238095238095238,0.5145631067961165,0.5348837209302325,0.5024875621890548,0.5121951219512195,0.5024875621890548,0.5,0.5,0.5238095238095238,0.504950495049505,0.5121951219512195,0.5156943118647873,0.5240611412092003,0.5159350571256766,0.5665773011617515,0.5601095237512295,0.46223690714675963,0.48422330097087374,0.5156016834057108,0.5003523156748448,0.483249501755718,0.5003523156748448,0.4299065420560748,0.45508982035928147,0.5555434664345557,0.5120546797882205,0.5009380863039401
13514,5102,2022-05-11,2022,San Francisco Giants,Colorado Rockies,1,-200.0,185.0,-208.0,170.0,-204.0,185.0,-217.0,180.0,-213.0,180.0,-227.0,185.0,-208.0,187.0,-222.0,180.0,0.6666666666666666,0.6753246753246753,0.6710526315789473,0.6845425867507886,0.6805111821086262,0.6941896024464832,0.6753246753246753,0.6894409937888198,0.3508771929824561,0.37037037037037035,0.3508771929824561,0.35714285714285715,0.35714285714285715,0.3508771929824561,0.34843205574912894,0.35714285714285715,0.9857936998147004,0.983049487370789,0.986351552362566,1.0,0.9874374370087395,1.0,1.0,1.0,0.011778372971054224,0.02190517365614632,0.011778372971054224,0.0,0.0,0.0,0.011526679789888108,0.0
13516,5104,2022-05-11,2022,Washington Nationals,New York Mets,1,163.0,-179.0,148.0,-179.0,163.0,-179.0,155.0,-192.0,155.0,-182.0,155.0,-179.0,160.0,-175.0,155.0,-185.0,0.38022813688212925,0.4032258064516129,0.38022813688212925,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.38461538461538464,0.39215686274509803,0.6415770609318996,0.6415770609318996,0.6415770609318996,0.6575342465753424,0.6453900709219859,0.6415770609318996,0.6363636363636364,0.6491228070175439,0.058008863378558255,0.09377747725813375,0.057217132444228935,0.08887487077047079,0.08887487077047079,0.04670744640963277,0.06730769230769235,0.06828109758683579,0.9485769664365815,0.9041183771948174,0.9485769664365815,0.9039815644603764,0.9182486091646497,0.9338705582717078,0.9322988190057677,0.9433198380566803
13517,5105,2022-05-11,2022,Los Angeles Angels,Tampa Bay Rays,0,-120.0,110.0,-125.0,105.0,-120.0,110.0,-128.0,107.0,-128.0,107.0,-125.0,105.0,-120.0,111.0,-125.0,105.0,0.5454545454545454,0.5555555555555556,0.5454545454545454,0.5614035087719298,0.5614035087719298,0.5555555555555556,0.5454545454545454,0.5555555555555556,0.47619047619047616,0.4878048780487805,0.47619047619047616,0.4830917874396135,0.4830917874396135,0.4878048780487805,0.47393364928909953,0.4878048780487805,0.5931832219664214,0.5916207161758764,0.5850871918220083,0.6162770644215543,0.6162770644215543,0.5624355005159959,0.5833333333333331,0.580389329488104,0.4156083034071998,0.403910031318212,0.4156083034071998,0.37902388369678086,0.4012265324423616,0.43987888469897646,0.4128663678927851,0.42213883677298314
13518,5106,2022-05-11,2022,Detroit Tigers,Oakland Athletics,0,-120.0,110.0,-125.0,105.0,-120.0,110.0,-120.0,102.0,-120.0,102.0,-125.0,105.0,-118.0,109.0,-125.0,105.0,0.5454545454545454,0.5555555555555556,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5555555555555556,0.5412844036697247,0.5555555555555556,0.47619047619047616,0.4878048780487805,0.47619047619047616,0.49504950495049505,0.49504950495049505,0.4878048780487805,0.4784688995215311,0.4878048780487805,0.5931832219664214,0.5916207161758764,0.5850871918220083,0.5665773011617515,0.5665773011617515,0.5624355005159959,0.5699541284403669,0.580389329488104,0.4156083034071998,0.403910031318212,0.4156083034071998,0.41500879059868606,0.4393193810399004,0.43987888469897646,0.4273695774729325,0.42213883677298314
13519,5107,2022-05-11,2022,Atlanta Braves,Boston Red Sox,1,-123.0,113.0,-130.0,108.0,-123.0,113.0,-128.0,108.0,-128.0,108.0,-125.0,105.0,-119.0,110.0,-130.0,110.0,0.5515695067264574,0.5652173913043478,0.5515695067264574,0.5614035087719298,0.5614035087719298,0.5555555555555556,0.54337899543379,0.5652173913043478,0.4694835680751174,0.4807692307692308,0.4694835680751174,0.4807692307692308,0.4807692307692308,0.4878048780487805,0.47619047619047616,0.47619047619047616,0.6129898043690815,0.6231974740407356,0.6046234451218692,0.6162770644215543,0.6162770644215543,0.5624355005159959,0.5766742770167428,0.6106705118961787,0.39399487051061743,0.38102364561508534,0.39399487051061743,0.3720345075485263,0.39382772915707054,0.43987888469897646,0.4200834412314774,0.3846153846153846
13520,5108,2022-05-11,2022,Minnesota Twins,Houston Astros,0,108.0,-118.0,105.0,-125.0,108.0,-119.0,108.0,-128.0,110.0,-127.0,105.0,-125.0,108.0,-118.0,105.0,-125.0,0.4807692307692308,0.4878048780487805,0.4807692307692308,0.4807692307692308,0.47619047619047616,0.4878048780487805,0.4807692307692308,0.4878048780487805,0.5412844036697247,0.5555555555555556,0.54337899543379,0.5614035087719298,0.5594713656387665,0.5555555555555556,0.5412844036697247,0.5555555555555556,0.38366513042238803,0.37019832870887465,0.3784286969795088,0.3650065305561285,0.35073832929060805,0.34859703905725986,0.37580128205128205,0.3680517699192854,0.6253775755291683,0.624297449200173,0.6321275291232374,0.6146909329398261,0.6445435120947534,0.6575272911906576,0.6282463482912497,0.6410256410256412
13521,5109,2022-05-11,2022,St. Louis Cardinals,Baltimore Orioles,1,-204.0,188.0,-213.0,175.0,-208.0,188.0,-217.0,180.0,-217.0,180.0,-227.0,185.0,-208.0,190.0,-222.0,180.0,0.6710526315789473,0.6805111821086262,0.6753246753246753,0.6845425867507886,0.6845425867507886,0.6941896024464832,0.6753246753246753,0.6894409937888198,0.3472222222222222,0.36363636363636365,0.3472222222222222,0.35714285714285715,0.35714285714285715,0.3508771929824561,0.3448275862068966,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13524,5112,2022-05-12,2022,Washington Nationals,New York Mets,0,137.0,-147.0,134.0,-161.0,137.0,-149.0,132.0,-156.0,132.0,-156.0,135.0,-154.0,135.0,-147.0,140.0,-164.0,0.4219409282700422,0.42735042735042733,0.4219409282700422,0.43103448275862066,0.43103448275862066,0.425531914893617,0.425531914893617,0.4166666666666667,0.5951417004048583,0.6168582375478927,0.5983935742971888,0.609375,0.609375,0.6062992125984252,0.5951417004048583,0.6212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13525,5113,2022-05-12,2022,Detroit Tigers,Oakland Athletics,0,-108.0,-102.0,-115.0,-105.0,-109.0,-102.0,-112.0,-105.0,-111.0,-103.0,-115.0,-105.0,-106.0,-102.0,-115.0,-105.0,0.5192307692307693,0.5348837209302325,0.5215311004784688,0.5283018867924528,0.5260663507109005,0.5348837209302325,0.5145631067961165,0.5348837209302325,0.504950495049505,0.5121951219512195,0.504950495049505,0.5121951219512195,0.5073891625615764,0.5121951219512195,0.504950495049505,0.5121951219512195,0.5726441576669659,0.628691037900956,0.5861838164503085,0.565047844737079,0.5520611216178544,0.632597224936486,0.5353494385155517,0.650520364897854,0.45653920433400275,0.3997998700578101,0.44776539383591,0.4107830551989732,0.41586321902972945,0.4513412199990264,0.45653920433400275,0.4152374385934673
13529,5114,2022-05-12,2022,Minnesota Twins,Houston Astros,0,119.0,-130.0,108.0,-130.0,119.0,-130.0,108.0,-128.0,108.0,-128.0,110.0,-130.0,116.0,-125.0,115.0,-135.0,0.45662100456621,0.4807692307692308,0.45662100456621,0.4807692307692308,0.4807692307692308,0.47619047619047616,0.46296296296296297,0.46511627906976744,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5614035087719298,0.5614035087719298,0.5652173913043478,0.5555555555555556,0.574468085106383,0.2041255580473375,0.3123118603251055,0.2041255580473375,0.2889201418613186,0.2889201418613186,0.2930583998305203,0.22507494439609324,0.26660670692535,0.8196865340756487,0.7038608830914115,0.8039337263221294,0.709141274238227,0.7252372175575122,0.7604790419161673,0.7614676764504011,0.7492669724080899
13534,5116,2022-05-12,2022,Minnesota Twins,Houston Astros,0,119.0,-130.0,108.0,-130.0,119.0,-130.0,108.0,-128.0,108.0,-128.0,110.0,-130.0,116.0,-125.0,115.0,-135.0,0.45662100456621,0.4807692307692308,0.45662100456621,0.4807692307692308,0.4807692307692308,0.47619047619047616,0.46296296296296297,0.46511627906976744,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5614035087719298,0.5614035087719298,0.5652173913043478,0.5555555555555556,0.574468085106383,0.2041255580473375,0.3123118603251055,0.2041255580473375,0.2889201418613186,0.2889201418613186,0.2930583998305203,0.22507494439609324,0.26660670692535,0.8196865340756487,0.7038608830914115,0.8039337263221294,0.709141274238227,0.7252372175575122,0.7604790419161673,0.7614676764504011,0.7492669724080899
13535,5117,2022-05-12,2022,Pittsburgh Pirates,Cincinnati Reds,0,-133.0,124.0,-141.0,117.0,-135.0,124.0,-149.0,125.0,-149.0,125.0,-149.0,130.0,-139.0,128.0,-141.0,120.0,0.5708154506437768,0.5850622406639004,0.574468085106383,0.5983935742971888,0.5983935742971888,0.5983935742971888,0.5815899581589958,0.5850622406639004,0.44642857142857145,0.4608294930875576,0.44642857142857145,0.4444444444444444,0.4444444444444444,0.43478260869565216,0.43859649122807015,0.45454545454545453,0.8762695531303498,0.9220586508652241,0.8977688151750767,0.9722259467121269,0.9722259467121269,1.0,0.938385570862056,0.9266408381284246,0.10390647202237623,0.10523901217797706,0.1019095883234623,0.0,0.05533938607868561,0.0,0.05671308414476649,0.10600706713780916
13537,5119,2022-05-12,2022,Chicago White Sox,New York Yankees,0,-132.0,122.0,-143.0,120.0,-133.0,122.0,-152.0,123.0,-143.0,123.0,-145.0,125.0,-139.0,128.0,-145.0,125.0,0.5689655172413793,0.588477366255144,0.5708154506437768,0.6031746031746031,0.588477366255144,0.5918367346938775,0.5815899581589958,0.5918367346938775,0.45045045045045046,0.45454545454545453,0.45045045045045046,0.4484304932735426,0.4484304932735426,0.4444444444444444,0.43859649122807015,0.4444444444444444,0.8653809182585597,0.9420251075880214,0.8762695531303498,1.0,0.9146205028557971,0.9620688611579085,0.938385570862056,0.9639192693652046,0.1281409144460134,0.0692026231594575,0.12567829110561105,0.024168043426953285,0.07816998481966829,0.056331780882679,0.05671308414476649,0.05182567726737331
13538,5120,2022-05-12,2022,Los Angeles Dodgers,Philadelphia Phillies,0,-145.0,133.0,-149.0,126.0,-145.0,133.0,-149.0,125.0,-152.0,130.0,-149.0,130.0,-145.0,133.0,-149.0,130.0,0.5918367346938775,0.5983935742971888,0.5918367346938775,0.5983935742971888,0.6031746031746031,0.5983935742971888,0.5918367346938775,0.5983935742971888,0.4291845493562232,0.4424778761061947,0.4291845493562232,0.4444444444444444,0.43478260869565216,0.43478260869565216,0.4291845493562232,0.43478260869565216,1.0,1.0,1.0,0.9722259467121269,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13539,5121,2022-05-13,2022,Pittsburgh Pirates,Cincinnati Reds,0,-112.0,103.0,-115.0,-105.0,-114.0,102.0,-111.0,-105.0,-111.0,-105.0,-120.0,100.0,-114.0,104.0,-120.0,100.0,0.5283018867924528,0.5348837209302325,0.5327102803738317,0.5260663507109005,0.5260663507109005,0.5454545454545454,0.5327102803738317,0.5454545454545454,0.49261083743842365,0.5121951219512195,0.49504950495049505,0.5121951219512195,0.5121951219512195,0.5,0.49019607843137253,0.5,0.49426181676716585,0.44624994724180117,0.5004967864128914,0.39420051440732173,0.39420051440732173,0.4944244944244942,0.49376947040498426,0.4853343049735834,0.5108750104366704,0.554929488295532,0.5191726799798624,0.5874844606306796,0.5874844606306796,0.5376205031742299,0.5122273628552544,0.5229071220324866
