,game_id,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8905,9728590934fbd6e7372026019fef8b6b,Washington Nationals,Pittsburgh Pirates,0,0.5924675107002259,0.40753248929977415
8906,9728590934fbd6e7372026019fef8b6b,Washington Nationals,Pittsburgh Pirates,0,0.5924675107002259,0.40753248929977415
8907,b66da318e22b5a330fc384b407e40c30,San Diego Padres,San Francisco Giants,1,0.34315327405929563,0.6568467259407044
8908,abc6b7f30e64849a3442c7b8642bcbcf,Texas Rangers,New York Yankees,1,0.31834844350814817,0.6816515564918518
8909,abc6b7f30e64849a3442c7b8642bcbcf,Texas Rangers,New York Yankees,1,0.31834844350814817,0.6816515564918518
8910,47e5e45cb6af47aac35520869d28dbc0,Chicago White Sox,Tampa Bay Rays,0,0.5719740927219391,0.4280259072780609
8911,a7997fde5de5da18cbfc430846202cc8,Milwaukee Brewers,Los Angeles Angels,1,0.2880784869194031,0.7119215130805969
8912,a7997fde5de5da18cbfc430846202cc8,Milwaukee Brewers,Los Angeles Angels,1,0.2880784869194031,0.7119215130805969
8913,8f39471186ed6e6797271f17b46ef217,Colorado Rockies,Arizona Diamondbacks,0,0.3924155831336975,0.6075844168663025
8914,8f39471186ed6e6797271f17b46ef217,Colorado Rockies,Arizona Diamondbacks,1,0.3346258521080017,0.6653741478919983
8915,ca92087430f9656446b21a61917de2bb,Los Angeles Dodgers,St. Louis Cardinals,1,0.2910494327545166,0.7089505672454834
8916,ca92087430f9656446b21a61917de2bb,Los Angeles Dodgers,St. Louis Cardinals,1,0.2910494327545166,0.7089505672454834
8917,c949d3c4f30433076bafdf69c1e51d5d,Miami Marlins,Chicago Cubs,1,0.36031838655471804,0.639681613445282
8918,c5ce1e9821853b48a63c1bca9f8de439,Boston Red Sox,Cleveland Guardians,1,0.312950336933136,0.687049663066864
8919,cd1ba3db9d916b7b6dc634dd49a5f6fb,Toronto Blue Jays,Seattle Mariners,0,0.312950336933136,0.687049663066864
8920,791d3b3866fb1cb887550deea0fa70df,Chicago White Sox,Tampa Bay Rays,1,0.36706857681274413,0.6329314231872558
8921,f1198ef3d05c9eebc1bc97d88d6f359a,Minnesota Twins,Kansas City Royals,1,0.31801748275756836,0.6819825172424316
8922,6d03aceaa9d0a57cbd196ff854e19924,Milwaukee Brewers,Los Angeles Angels,0,0.35723660588264466,0.6427633941173554
8923,e3b33f68d5eef4c2feb8939046c5c5c3,Texas Rangers,New York Yankees,1,0.3596960186958313,0.6403039813041687
8924,c56ebf255ed5b3905fb4c2cd32fb1eca,Colorado Rockies,Arizona Diamondbacks,0,0.36031838655471804,0.639681613445282
8925,c56ebf255ed5b3905fb4c2cd32fb1eca,Colorado Rockies,Arizona Diamondbacks,1,0.36031838655471804,0.639681613445282
8926,793fd4271c4b703b7384c05e399f62f7,Oakland Athletics,Cincinnati Reds,1,0.3596960186958313,0.6403039813041687
8927,75214037c234afa2564a0cf70be6856b,Los Angeles Dodgers,St. Louis Cardinals,1,0.312950336933136,0.687049663066864
8928,75214037c234afa2564a0cf70be6856b,Los Angeles Dodgers,St. Louis Cardinals,1,0.312950336933136,0.687049663066864
8929,d8c3479002d2c2cc382b18fcad4eeff9,Houston Astros,Philadelphia Phillies,1,0.312950336933136,0.687049663066864
8930,c949d3c4f30433076bafdf69c1e51d5d,Miami Marlins,Chicago Cubs,1,0.41359705328941343,0.5864029467105866
8931,c5ce1e9821853b48a63c1bca9f8de439,Boston Red Sox,Cleveland Guardians,1,0.3148929953575134,0.6851070046424865
8932,88c34fd1969bc0c1cf4a73a38bcc1ed4,Washington Nationals,Pittsburgh Pirates,1,0.39893574714660646,0.6010642528533936
8933,cd1ba3db9d916b7b6dc634dd49a5f6fb,Toronto Blue Jays,Seattle Mariners,0,0.35644395351409913,0.6435560464859009
8935,5d3dfefdc038a5eed62e47ff018db03e,Detroit Tigers,Baltimore Orioles,0,0.41359705328941343,0.5864029467105866
8936,791d3b3866fb1cb887550deea0fa70df,Chicago White Sox,Tampa Bay Rays,1,0.4226150929927826,0.5773849070072175
8937,f1198ef3d05c9eebc1bc97d88d6f359a,Minnesota Twins,Kansas City Royals,1,0.3426116943359375,0.6573883056640625
8938,6d03aceaa9d0a57cbd196ff854e19924,Milwaukee Brewers,Los Angeles Angels,0,0.3148929953575134,0.6851070046424865
8939,e3b33f68d5eef4c2feb8939046c5c5c3,Texas Rangers,New York Yankees,1,0.33500311374664304,0.664996886253357
8940,c56ebf255ed5b3905fb4c2cd32fb1eca,Colorado Rockies,Arizona Diamondbacks,0,0.3507567882537842,0.6492432117462158
8941,c56ebf255ed5b3905fb4c2cd32fb1eca,Colorado Rockies,Arizona Diamondbacks,1,0.3507567882537842,0.6492432117462158
8942,8571d48f75d0ade68b3897ca6319394d,San Diego Padres,San Francisco Giants,1,0.3083233952522278,0.6916766047477723
8943,793fd4271c4b703b7384c05e399f62f7,Oakland Athletics,Cincinnati Reds,1,0.41359705328941343,0.5864029467105866
8944,75214037c234afa2564a0cf70be6856b,Los Angeles Dodgers,St. Louis Cardinals,1,0.31485652923583984,0.6851434707641602
8945,75214037c234afa2564a0cf70be6856b,Los Angeles Dodgers,St. Louis Cardinals,1,0.31485652923583984,0.6851434707641602
8946,d8c3479002d2c2cc382b18fcad4eeff9,Houston Astros,Philadelphia Phillies,1,0.31485652923583984,0.6851434707641602
